id,entity1,entity2,relation_id,note
386,小儿咳喘灵颗粒,恒泰制药小儿咳喘灵颗粒(小儿咳喘灵颗粒),2,NULL
387,小儿咳喘灵颗粒,白云山医药小儿咳喘灵颗粒(小儿咳喘灵颗粒),2,NULL
388,小儿支原体肺炎,胸痛,1,NULL
389,小儿支原体肺炎,咽痛,1,NULL
390,小儿支原体肺炎,胸腔积液,1,NULL
391,小儿支原体肺炎,心包炎,1,NULL
392,小儿支原体肺炎,畏寒,1,NULL
393,小儿支原体肺炎,低热,1,NULL
394,小儿支原体肺炎,恶心,1,NULL
395,小儿支原体肺炎,呼吸音减弱,1,NULL
396,小儿支原体肺炎,厌食,1,NULL
397,小儿支原体肺炎,克拉霉素胶囊,2,NULL
398,小儿支原体肺炎,红霉素肠溶片,2,NULL
399,小儿支原体肺炎,儿童支气管镜检查,3,NULL
400,小儿支原体肺炎,心电图,3,NULL
401,小儿支原体肺炎,酶联免疫吸附试验,3,NULL
402,小儿支原体肺炎,补体结合试验,3,NULL
403,小儿支原体肺炎,血清学反应,3,NULL
404,小儿支原体肺炎,冷凝集试验,3,NULL
405,小儿支原体肺炎,琥乙红霉素片,4,NULL
406,小儿支原体肺炎,克拉霉素胶囊,4,NULL
407,小儿支原体肺炎,红霉素肠溶片,4,NULL
408,小儿支原体肺炎,琥乙红霉素颗粒,4,NULL
409,小儿支原体肺炎,南瓜子仁,5,NULL
410,小儿支原体肺炎,栗子（熟）,5,NULL
411,小儿支原体肺炎,葵花子仁,5,NULL
412,小儿支原体肺炎,白果（干）,5,NULL
413,小儿支原体肺炎,百合薏米绿豆粥,6,NULL
414,小儿支原体肺炎,小白菜馅包子,6,NULL
415,小儿支原体肺炎,白菜包子,6,NULL
416,小儿支原体肺炎,大白菜饺,6,NULL
417,小儿支原体肺炎,淡菜板豆腐白菜汤,6,NULL
418,小儿支原体肺炎,白菜小米卷,6,NULL
419,小儿支原体肺炎,香菇白菜羹,6,NULL
420,小儿支原体肺炎,清汤白菜卷,6,NULL
421,小儿支原体肺炎,白扁豆,7,NULL
422,小儿支原体肺炎,猪油（板油）,7,NULL
423,小儿支原体肺炎,猪小排（猪肋排）,7,NULL
424,小儿支原体肺炎,猪里脊肉,7,NULL
425,小儿支原体肺炎,急性心力衰竭,8,NULL
426,小儿支原体肺炎,儿科,9,NULL
427,小儿支原体肺炎,小儿内科,9,NULL
428,小儿支原体肺炎,对症治疗,10,NULL
429,小儿支原体肺炎,支持治疗,10,NULL
430,琥乙红霉素片,旺龙药业琥乙红霉素颗粒(琥乙红霉素颗粒),2,NULL
431,琥乙红霉素片,东信药业琥乙红霉素颗粒(琥乙红霉素颗粒),2,NULL
432,琥乙红霉素片,迪瑞制药琥乙红霉素颗粒(琥乙红霉素颗粒),2,NULL
433,克拉霉素胶囊,旺龙药业琥乙红霉素颗粒(琥乙红霉素颗粒),2,NULL
434,克拉霉素胶囊,东信药业琥乙红霉素颗粒(琥乙红霉素颗粒),2,NULL
435,克拉霉素胶囊,迪瑞制药琥乙红霉素颗粒(琥乙红霉素颗粒),2,NULL
436,红霉素肠溶片,旺龙药业琥乙红霉素颗粒(琥乙红霉素颗粒),2,NULL
437,红霉素肠溶片,东信药业琥乙红霉素颗粒(琥乙红霉素颗粒),2,NULL
438,红霉素肠溶片,迪瑞制药琥乙红霉素颗粒(琥乙红霉素颗粒),2,NULL
439,琥乙红霉素颗粒,旺龙药业琥乙红霉素颗粒(琥乙红霉素颗粒),2,NULL
440,琥乙红霉素颗粒,东信药业琥乙红霉素颗粒(琥乙红霉素颗粒),2,NULL
441,琥乙红霉素颗粒,迪瑞制药琥乙红霉素颗粒(琥乙红霉素颗粒),2,NULL
442,小儿感冒,无力,1,NULL
443,小儿感冒,小儿鼻塞,1,NULL
444,小儿感冒,小儿发烧后身上起红点,1,NULL
445,小儿感冒,咽痛,1,NULL
446,小儿感冒,扁桃体发炎,1,NULL
447,小儿感冒,流鼻涕,1,NULL
448,小儿感冒,鼻塞,1,NULL
449,小儿感冒,低热,1,NULL
450,小儿感冒,对乙酰氨基酚栓,2,NULL
451,小儿感冒,对乙酰氨基酚片,2,NULL
452,小儿感冒,体温测量,3,NULL
453,小儿感冒,血常规,3,NULL
454,小儿感冒,异型中性粒细胞,3,NULL
455,小儿感冒,白细胞数,3,NULL
456,小儿感冒,体液免疫检测法,3,NULL
457,小儿感冒,对乙酰氨基酚栓,4,NULL
458,小儿感冒,对乙酰氨基酚片,4,NULL
459,小儿感冒,布洛芬混悬滴剂,4,NULL
460,小儿感冒,芝麻,5,NULL
461,小儿感冒,南瓜子仁,5,NULL
462,小儿感冒,栗子（熟）,5,NULL
463,小儿感冒,葵花子仁,5,NULL
464,小儿感冒,清汤白菜卷,6,NULL
465,小儿感冒,酸甜白菜,6,NULL
466,小儿感冒,白菜粥,6,NULL
467,小儿感冒,百合炒芦笋,6,NULL
468,小儿感冒,芦笋汁,6,NULL
469,小儿感冒,芦笋粥,6,NULL
470,小儿感冒,草莓果汁,6,NULL
471,小儿感冒,凉拌香椿,6,NULL
472,小儿感冒,白扁豆,7,NULL
473,小儿感冒,猪油（板油）,7,NULL
474,小儿感冒,猪小排（猪肋排）,7,NULL
475,小儿感冒,猪里脊肉,7,NULL
476,小儿感冒,喉炎,8,NULL
477,小儿感冒,中耳炎,8,NULL
478,小儿感冒,儿科,9,NULL
479,小儿感冒,小儿内科,9,NULL
480,小儿感冒,药物治疗,10,NULL
481,小儿感冒,对症及支持治疗,10,NULL
482,对乙酰氨基酚栓,美林(布洛芬混悬滴剂),2,NULL
483,对乙酰氨基酚片,美林(布洛芬混悬滴剂),2,NULL
484,布洛芬混悬滴剂,美林(布洛芬混悬滴剂),2,NULL
485,细菌性肺炎,休克,1,NULL
486,细菌性肺炎,面色苍白,1,NULL
487,细菌性肺炎,呼吸困难,1,NULL
488,细菌性肺炎,柠檬色痰,1,NULL
489,细菌性肺炎,咯血,1,NULL
490,细菌性肺炎,乏力,1,NULL
491,细菌性肺炎,铁锈色痰,1,NULL
492,细菌性肺炎,惊厥,1,NULL
493,细菌性肺炎,阿莫西林胶囊,2,NULL
494,细菌性肺炎,乙酰麦迪霉素干混悬剂,2,NULL
495,细菌性肺炎,胸部CT检查,3,NULL
496,细菌性肺炎,胸部平片,3,NULL
497,细菌性肺炎,血常规,3,NULL
498,细菌性肺炎,痰液的一般性状检查,3,NULL
499,细菌性肺炎,胸腔积液微生物学检查,3,NULL
500,细菌性肺炎,血液检查,3,NULL
501,细菌性肺炎,全血铬,3,NULL
502,细菌性肺炎,痰液细菌涂片检查,3,NULL
503,细菌性肺炎,痰液细菌培养,3,NULL
504,细菌性肺炎,酶联免疫吸附试验,3,NULL
505,细菌性肺炎,氯霉素片,4,NULL
506,细菌性肺炎,乙酰麦迪霉素干混悬剂,4,NULL
507,细菌性肺炎,阿莫西林胶囊,4,NULL
508,细菌性肺炎,鹿肉,5,NULL
509,细菌性肺炎,鸭肉,5,NULL
510,细菌性肺炎,南瓜子仁,5,NULL
511,细菌性肺炎,栗子（熟）,5,NULL
512,细菌性肺炎,开洋大白菜,6,NULL
513,细菌性肺炎,水萝卜丝拌白菜,6,NULL
514,细菌性肺炎,板栗烧白菜,6,NULL
515,细菌性肺炎,白菜姜葱汤,6,NULL
516,细菌性肺炎,白菜烧海参,6,NULL
517,细菌性肺炎,白菜红枣牛腩汤,6,NULL
518,细菌性肺炎,麻酱白菜心,6,NULL
519,细菌性肺炎,圆肉腐竹红枣白菜汤,6,NULL
520,细菌性肺炎,蜂蜜,7,NULL
521,细菌性肺炎,啤酒,7,NULL
522,细菌性肺炎,白酒,7,NULL
523,细菌性肺炎,白扁豆,7,NULL
524,细菌性肺炎,脑膜炎,8,NULL
525,细菌性肺炎,内科,9,NULL
526,细菌性肺炎,呼吸内科,9,NULL
527,细菌性肺炎,药物治疗,10,NULL
528,细菌性肺炎,支持性治疗,10,NULL
529,氯霉素片,鲁抗阿莫西林胶囊(阿莫西林胶囊),2,NULL
530,氯霉素片,珠海联邦阿莫西林胶囊(阿莫西林胶囊),2,NULL
531,氯霉素片,诺顿制药阿莫西林胶囊(阿莫西林胶囊),2,NULL
532,氯霉素片,悦康凯悦阿莫西林胶囊(阿莫西林胶囊),2,NULL
533,氯霉素片,三才石岐阿莫西林胶囊(阿莫西林胶囊),2,NULL
534,氯霉素片,显锋科技阿莫西林胶囊(阿莫西林胶囊),2,NULL
535,氯霉素片,昆明积大制药阿莫西林胶囊(阿莫西林胶囊),2,NULL
536,氯霉素片,湖南科伦制药阿莫西林胶囊(阿莫西林胶囊),2,NULL
537,氯霉素片,中和制药阿莫西林胶囊(阿莫西林胶囊),2,NULL
538,氯霉素片,显锋科技阿莫西林胶囊(阿莫西林胶囊),2,NULL
539,氯霉素片,美优制药阿莫西林胶囊(阿莫西林胶囊),2,NULL
540,氯霉素片,阿莫西林胶囊(阿莫西林胶囊),2,NULL
541,氯霉素片,四川制药制剂阿莫西林胶囊(阿莫西林胶囊),2,NULL
542,氯霉素片,海王福药阿莫西林胶囊(阿莫西林胶囊),2,NULL
543,氯霉素片,浙江亚东制药阿莫西林胶囊(阿莫西林胶囊),2,NULL
544,氯霉素片,吉林利华制药阿莫西林胶囊(阿莫西林胶囊),2,NULL
545,氯霉素片,国瑞阿莫西林胶囊(阿莫西林胶囊),2,NULL
546,乙酰麦迪霉素干混悬剂,鲁抗阿莫西林胶囊(阿莫西林胶囊),2,NULL
547,乙酰麦迪霉素干混悬剂,珠海联邦阿莫西林胶囊(阿莫西林胶囊),2,NULL
548,乙酰麦迪霉素干混悬剂,诺顿制药阿莫西林胶囊(阿莫西林胶囊),2,NULL
549,乙酰麦迪霉素干混悬剂,悦康凯悦阿莫西林胶囊(阿莫西林胶囊),2,NULL
550,乙酰麦迪霉素干混悬剂,三才石岐阿莫西林胶囊(阿莫西林胶囊),2,NULL
551,乙酰麦迪霉素干混悬剂,显锋科技阿莫西林胶囊(阿莫西林胶囊),2,NULL
552,乙酰麦迪霉素干混悬剂,昆明积大制药阿莫西林胶囊(阿莫西林胶囊),2,NULL
553,乙酰麦迪霉素干混悬剂,湖南科伦制药阿莫西林胶囊(阿莫西林胶囊),2,NULL
554,乙酰麦迪霉素干混悬剂,中和制药阿莫西林胶囊(阿莫西林胶囊),2,NULL
555,乙酰麦迪霉素干混悬剂,显锋科技阿莫西林胶囊(阿莫西林胶囊),2,NULL
556,乙酰麦迪霉素干混悬剂,美优制药阿莫西林胶囊(阿莫西林胶囊),2,NULL
557,乙酰麦迪霉素干混悬剂,阿莫西林胶囊(阿莫西林胶囊),2,NULL
558,乙酰麦迪霉素干混悬剂,四川制药制剂阿莫西林胶囊(阿莫西林胶囊),2,NULL
559,乙酰麦迪霉素干混悬剂,海王福药阿莫西林胶囊(阿莫西林胶囊),2,NULL
560,乙酰麦迪霉素干混悬剂,浙江亚东制药阿莫西林胶囊(阿莫西林胶囊),2,NULL
561,乙酰麦迪霉素干混悬剂,吉林利华制药阿莫西林胶囊(阿莫西林胶囊),2,NULL
562,乙酰麦迪霉素干混悬剂,国瑞阿莫西林胶囊(阿莫西林胶囊),2,NULL
563,阿莫西林胶囊,鲁抗阿莫西林胶囊(阿莫西林胶囊),2,NULL
564,阿莫西林胶囊,珠海联邦阿莫西林胶囊(阿莫西林胶囊),2,NULL
565,阿莫西林胶囊,诺顿制药阿莫西林胶囊(阿莫西林胶囊),2,NULL
566,阿莫西林胶囊,悦康凯悦阿莫西林胶囊(阿莫西林胶囊),2,NULL
567,阿莫西林胶囊,三才石岐阿莫西林胶囊(阿莫西林胶囊),2,NULL
568,阿莫西林胶囊,显锋科技阿莫西林胶囊(阿莫西林胶囊),2,NULL
569,阿莫西林胶囊,昆明积大制药阿莫西林胶囊(阿莫西林胶囊),2,NULL
570,阿莫西林胶囊,湖南科伦制药阿莫西林胶囊(阿莫西林胶囊),2,NULL
571,阿莫西林胶囊,中和制药阿莫西林胶囊(阿莫西林胶囊),2,NULL
572,阿莫西林胶囊,显锋科技阿莫西林胶囊(阿莫西林胶囊),2,NULL
573,阿莫西林胶囊,美优制药阿莫西林胶囊(阿莫西林胶囊),2,NULL
574,阿莫西林胶囊,阿莫西林胶囊(阿莫西林胶囊),2,NULL
575,阿莫西林胶囊,四川制药制剂阿莫西林胶囊(阿莫西林胶囊),2,NULL
576,阿莫西林胶囊,海王福药阿莫西林胶囊(阿莫西林胶囊),2,NULL
577,阿莫西林胶囊,浙江亚东制药阿莫西林胶囊(阿莫西林胶囊),2,NULL
578,阿莫西林胶囊,吉林利华制药阿莫西林胶囊(阿莫西林胶囊),2,NULL
579,阿莫西林胶囊,国瑞阿莫西林胶囊(阿莫西林胶囊),2,NULL
580,衣原体肺炎,淋巴结肿大,1,NULL
581,衣原体肺炎,嗜酸性粒细胞增多,1,NULL
582,衣原体肺炎,声音嘶哑,1,NULL
583,衣原体肺炎,呼吸困难,1,NULL
584,衣原体肺炎,食欲不振,1,NULL
585,衣原体肺炎,低热,1,NULL
586,衣原体肺炎,恶心,1,NULL
587,衣原体肺炎,罗红霉素胶囊,2,NULL
588,衣原体肺炎,依托红霉素片,2,NULL
589,衣原体肺炎,沙眼衣原体抗原,3,NULL
590,衣原体肺炎,胸部平片,3,NULL
591,衣原体肺炎,血清免疫蛋白电泳,3,NULL
592,衣原体肺炎,血常规,3,NULL
593,衣原体肺炎,血清免疫球蛋白测定,3,NULL
594,衣原体肺炎,罗红霉素胶囊,4,NULL
595,衣原体肺炎,盐酸米诺环素胶囊,4,NULL
596,衣原体肺炎,依托红霉素颗粒,4,NULL
597,衣原体肺炎,四环素片,4,NULL
598,衣原体肺炎,盐酸美他环素片,4,NULL
599,衣原体肺炎,依托红霉素片,4,NULL
600,衣原体肺炎,罗红霉素分散片,4,NULL
601,衣原体肺炎,阿奇霉素干混悬剂,4,NULL
602,衣原体肺炎,土霉素片,4,NULL
603,衣原体肺炎,罗红霉素干混悬剂,4,NULL
604,衣原体肺炎,盐酸多西环素片,4,NULL
605,衣原体肺炎,鹿肉,5,NULL
606,衣原体肺炎,鸡蛋,5,NULL
607,衣原体肺炎,鸭肉,5,NULL
608,衣原体肺炎,南瓜子仁,5,NULL
609,衣原体肺炎,排骨汤,6,NULL
610,衣原体肺炎,鲜菊白菜豆腐汤,6,NULL
611,衣原体肺炎,珊瑚白菜墩,6,NULL
612,衣原体肺炎,芥末拌白菜,6,NULL
613,衣原体肺炎,椒盐白菜,6,NULL
614,衣原体肺炎,鸡冠白菜,6,NULL
615,衣原体肺炎,珊瑚白菜,6,NULL
616,衣原体肺炎,炸肉馅白菜盒,6,NULL
617,衣原体肺炎,啤酒,7,NULL
618,衣原体肺炎,黄酒,7,NULL
619,衣原体肺炎,白酒,7,NULL
620,衣原体肺炎,白扁豆,7,NULL
621,衣原体肺炎,甲状腺炎,8,NULL
622,衣原体肺炎,内科,9,NULL
623,衣原体肺炎,呼吸内科,9,NULL
624,衣原体肺炎,药物治疗,10,NULL
625,衣原体肺炎,支持性治疗,10,NULL
626,罗红霉素胶囊,江苏正大丰海盐酸多西环素片(盐酸多西环素片),2,NULL
627,罗红霉素胶囊,江苏联环盐酸多西环素片(盐酸多西环素片),2,NULL
628,盐酸米诺环素胶囊,江苏正大丰海盐酸多西环素片(盐酸多西环素片),2,NULL
629,盐酸米诺环素胶囊,江苏联环盐酸多西环素片(盐酸多西环素片),2,NULL
630,依托红霉素颗粒,江苏正大丰海盐酸多西环素片(盐酸多西环素片),2,NULL
631,依托红霉素颗粒,江苏联环盐酸多西环素片(盐酸多西环素片),2,NULL
632,四环素片,江苏正大丰海盐酸多西环素片(盐酸多西环素片),2,NULL
633,四环素片,江苏联环盐酸多西环素片(盐酸多西环素片),2,NULL
634,盐酸美他环素片,江苏正大丰海盐酸多西环素片(盐酸多西环素片),2,NULL
635,盐酸美他环素片,江苏联环盐酸多西环素片(盐酸多西环素片),2,NULL
636,依托红霉素片,江苏正大丰海盐酸多西环素片(盐酸多西环素片),2,NULL
637,依托红霉素片,江苏联环盐酸多西环素片(盐酸多西环素片),2,NULL
638,罗红霉素分散片,江苏正大丰海盐酸多西环素片(盐酸多西环素片),2,NULL
639,罗红霉素分散片,江苏联环盐酸多西环素片(盐酸多西环素片),2,NULL
640,阿奇霉素干混悬剂,江苏正大丰海盐酸多西环素片(盐酸多西环素片),2,NULL
641,阿奇霉素干混悬剂,江苏联环盐酸多西环素片(盐酸多西环素片),2,NULL
642,土霉素片,江苏正大丰海盐酸多西环素片(盐酸多西环素片),2,NULL
643,土霉素片,江苏联环盐酸多西环素片(盐酸多西环素片),2,NULL
644,罗红霉素干混悬剂,江苏正大丰海盐酸多西环素片(盐酸多西环素片),2,NULL
645,罗红霉素干混悬剂,江苏联环盐酸多西环素片(盐酸多西环素片),2,NULL
646,盐酸多西环素片,江苏正大丰海盐酸多西环素片(盐酸多西环素片),2,NULL
647,盐酸多西环素片,江苏联环盐酸多西环素片(盐酸多西环素片),2,NULL
648,支原体肺炎,斑丘疹,1,NULL
649,支原体肺炎,咽痛,1,NULL
650,支原体肺炎,肺纹理增多,1,NULL
651,支原体肺炎,肌肉酸痛,1,NULL
652,支原体肺炎,食欲减退,1,NULL
653,支原体肺炎,鼻塞,1,NULL
654,支原体肺炎,气短,1,NULL
655,支原体肺炎,乏力,1,NULL
656,支原体肺炎,脓痰,1,NULL
657,支原体肺炎,蛇胆川贝液,2,NULL
658,支原体肺炎,依托红霉素片,2,NULL
659,支原体肺炎,痰液的一般性状检查,3,NULL
660,支原体肺炎,痰液细菌涂片检查,3,NULL
661,支原体肺炎,痰液细菌培养,3,NULL
662,支原体肺炎,肺炎支原体补体结合试验,3,NULL
663,支原体肺炎,胸部平片,3,NULL
664,支原体肺炎,冷凝集试验,3,NULL
665,支原体肺炎,肺炎支原体寒冷凝集试验,3,NULL
666,支原体肺炎,胸部CT检查,3,NULL
667,支原体肺炎,血常规,3,NULL
668,支原体肺炎,立克次体凝集试验,3,NULL
669,支原体肺炎,罗红霉素胶囊,4,NULL
670,支原体肺炎,克拉霉素胶囊,4,NULL
671,支原体肺炎,盐酸美他环素片,4,NULL
672,支原体肺炎,依托红霉素片,4,NULL
673,支原体肺炎,麦迪霉素片,4,NULL
674,支原体肺炎,罗红霉素分散片,4,NULL
675,支原体肺炎,红霉素肠溶胶囊,4,NULL
676,支原体肺炎,依托红霉素混悬液,4,NULL
677,支原体肺炎,阿奇霉素颗粒,4,NULL
678,支原体肺炎,蛇胆川贝液,4,NULL
679,支原体肺炎,克拉霉素分散片,4,NULL
680,支原体肺炎,阿奇霉素片,4,NULL
681,支原体肺炎,鹿肉,5,NULL
682,支原体肺炎,蜂蜜,5,NULL
683,支原体肺炎,鸭肉,5,NULL
684,支原体肺炎,杏仁,5,NULL
685,支原体肺炎,猪肝白菜汤,6,NULL
686,支原体肺炎,鲜菊白菜豆腐汤,6,NULL
687,支原体肺炎,珊瑚白菜墩,6,NULL
688,支原体肺炎,芥末拌白菜,6,NULL
689,支原体肺炎,椒盐白菜,6,NULL
690,支原体肺炎,鸡冠白菜,6,NULL
691,支原体肺炎,珊瑚白菜,6,NULL
692,支原体肺炎,炸肉馅白菜盒,6,NULL
693,支原体肺炎,猪油（板油）,7,NULL
694,支原体肺炎,猪小排（猪肋排）,7,NULL
695,支原体肺炎,猪肉(肥瘦),7,NULL
696,支原体肺炎,猪里脊肉,7,NULL
697,支原体肺炎,心肌炎,8,NULL
698,支原体肺炎,内科,9,NULL
699,支原体肺炎,呼吸内科,9,NULL
700,支原体肺炎,药物治疗,10,NULL
701,支原体肺炎,支持性治疗,10,NULL
702,罗红霉素胶囊,希舒美(阿奇霉素片),2,NULL
703,罗红霉素胶囊,维宏(阿奇霉素片),2,NULL
704,克拉霉素胶囊,希舒美(阿奇霉素片),2,NULL
705,克拉霉素胶囊,维宏(阿奇霉素片),2,NULL
706,盐酸美他环素片,希舒美(阿奇霉素片),2,NULL
707,盐酸美他环素片,维宏(阿奇霉素片),2,NULL
708,依托红霉素片,希舒美(阿奇霉素片),2,NULL
709,依托红霉素片,维宏(阿奇霉素片),2,NULL
710,麦迪霉素片,希舒美(阿奇霉素片),2,NULL
711,麦迪霉素片,维宏(阿奇霉素片),2,NULL
712,罗红霉素分散片,希舒美(阿奇霉素片),2,NULL
713,罗红霉素分散片,维宏(阿奇霉素片),2,NULL
714,红霉素肠溶胶囊,希舒美(阿奇霉素片),2,NULL
715,红霉素肠溶胶囊,维宏(阿奇霉素片),2,NULL
716,依托红霉素混悬液,希舒美(阿奇霉素片),2,NULL
717,依托红霉素混悬液,维宏(阿奇霉素片),2,NULL
718,阿奇霉素颗粒,希舒美(阿奇霉素片),2,NULL
719,阿奇霉素颗粒,维宏(阿奇霉素片),2,NULL
720,蛇胆川贝液,希舒美(阿奇霉素片),2,NULL
721,蛇胆川贝液,维宏(阿奇霉素片),2,NULL
722,克拉霉素分散片,希舒美(阿奇霉素片),2,NULL
723,克拉霉素分散片,维宏(阿奇霉素片),2,NULL
724,阿奇霉素片,希舒美(阿奇霉素片),2,NULL
725,阿奇霉素片,维宏(阿奇霉素片),2,NULL
726,支气管肺炎,肺过度充气,1,NULL
727,支气管肺炎,心力衰竭,1,NULL
728,支气管肺炎,面色苍白,1,NULL
729,支气管肺炎,咳嗽痰多,1,NULL
730,支气管肺炎,呼吸困难,1,NULL
731,支气管肺炎,胸腔积液,1,NULL
732,支气管肺炎,烦躁不安,1,NULL
733,支气管肺炎,发绀,1,NULL
734,支气管肺炎,鼻翼扇动,1,NULL
735,支气管肺炎,惊厥,1,NULL
736,支气管肺炎,蛇胆川贝液,2,NULL
737,支气管肺炎,喷托维林氯化铵糖浆,2,NULL
738,支气管肺炎,胸部平片,3,NULL
739,支气管肺炎,血常规,3,NULL
740,支气管肺炎,心电图,3,NULL
741,支气管肺炎,尿常规,3,NULL
742,支气管肺炎,痰液中分泌型IgA,3,NULL
743,支气管肺炎,替硝唑胶囊,4,NULL
744,支气管肺炎,三蛇胆川贝糖浆,4,NULL
745,支气管肺炎,止咳枇杷糖浆,4,NULL
746,支气管肺炎,百合固金丸,4,NULL
747,支气管肺炎,雪梨膏,4,NULL
748,支气管肺炎,养阴清肺丸,4,NULL
749,支气管肺炎,养阴清肺口服液,4,NULL
750,支气管肺炎,川贝清肺糖浆,4,NULL
751,支气管肺炎,氧氟沙星片,4,NULL
752,支气管肺炎,复方罗汉果止咳颗粒,4,NULL
753,支气管肺炎,橘红丸,4,NULL
754,支气管肺炎,蛇胆川贝液,4,NULL
755,支气管肺炎,清肺抑火片,4,NULL
756,支气管肺炎,喷托维林氯化铵糖浆,4,NULL
757,支气管肺炎,鹿肉,5,NULL
758,支气管肺炎,鸭肝,5,NULL
759,支气管肺炎,松子仁,5,NULL
760,支气管肺炎,南瓜子仁,5,NULL
761,支气管肺炎,葱白粥,6,NULL
762,支气管肺炎,猪肺粥,6,NULL
763,支气管肺炎,杏仁粥,6,NULL
764,支气管肺炎,牛奶菠菜粥,6,NULL
765,支气管肺炎,牛奶麦片粥,6,NULL
766,支气管肺炎,香炖羊肉,6,NULL
767,支气管肺炎,羊肉粥,6,NULL
768,支气管肺炎,银耳瘦肉羹,6,NULL
769,支气管肺炎,腐竹,7,NULL
770,支气管肺炎,白扁豆,7,NULL
771,支气管肺炎,猪油（板油）,7,NULL
