id,entity1,entity2,relation_id,note
879,互相垂直,直线,12,NULL
880,互相垂直,距离,12,NULL
881,垂线段,垂线,5,NULL
882,垂线段,相交,12,NULL
883,长度,垂线,8,NULL
884,垂线,相交,12,NULL
885,垂线,直线,12,NULL
886,垂线,距离,9,NULL
887,相交,距离,12,NULL
888,垂线段,数量,12,NULL
889,垂线段,图形,3,NULL
890,数量,直线,12,NULL
891,数量,距离,4,NULL
892,数量,图形,12,NULL
893,直线,图形,3,NULL
894,距离,图形,12,NULL
895,垂线段,单位,12,NULL
896,长度,数量,12,NULL
897,长度,单位,3,NULL
898,数量,垂线,12,NULL
899,数量,单位,3,NULL
900,垂线,单位,12,NULL
901,单位,直线,12,NULL
902,单位,距离,12,NULL
903,延长线,三角形,8,NULL
904,延长线,线段,12,NULL
905,延长线,顶点,12,NULL
906,延长线,垂线,12,NULL
907,延长线,对边,12,NULL
908,延长线,高,12,NULL
909,三角形,线段,4,NULL
910,三角形,顶点,4,NULL
911,三角形,垂线,9,NULL
912,三角形,对边,12,NULL
913,三角形,高,9,NULL
914,线段,垂线,12,NULL
915,线段,对边,12,NULL
916,线段,高,12,NULL
917,顶点,垂线,12,NULL
918,顶点,对边,12,NULL
919,顶点,高,12,NULL
920,垂线,对边,12,NULL
921,垂线,高,9,NULL
922,对边,高,12,NULL
923,垂线段,高,9,NULL
924,垂线段,长,9,NULL
925,高,长,12,NULL
926,长,高,12,NULL
927,垂线,垂足,1,NULL
928,公因式,多项式,1,NULL
929,公因式,因式,3,NULL
930,多项式,因式,9,NULL
931,公因式,单项式,3,NULL
932,单项式,多项式,12,NULL
933,公因式,除法,12,NULL
934,公因式,辗转相除,9,NULL
935,多项式,除法,12,NULL
936,多项式,辗转相除,9,NULL
937,除法,辗转相除,4,NULL
938,多项式,项数,9,NULL
939,二次三项式,分解因式,2,NULL
940,二次三项式,公因式,12,NULL
941,二次三项式,多项式,3,NULL
942,二次三项式,因式,12,NULL
943,二次三项式,乘法,12,NULL
944,二次三项式,分解,12,NULL
945,二次三项式,十字分解法,9,NULL
946,分解因式,公因式,1,NULL
947,分解因式,多项式,1,NULL
948,分解因式,因式,1,NULL
949,分解因式,乘法,12,NULL
950,分解因式,分解,3,NULL
951,分解因式,十字分解法,4,NULL
952,公因式,乘法,12,NULL
953,公因式,分解,12,NULL
954,公因式,十字分解法,2,NULL
955,多项式,乘法,12,NULL
956,多项式,分解,12,NULL
957,多项式,十字分解法,2,NULL
958,因式,乘法,12,NULL
959,因式,分解,12,NULL
960,因式,十字分解法,2,NULL
961,乘法,分解,12,NULL
962,乘法,十字分解法,12,NULL
963,分解,十字分解法,4,NULL
964,公因式,互素,12,NULL
965,多项式,互素,12,NULL
966,最简公分母,公因式,12,NULL
967,最简公分母,多项式,12,NULL
968,最简公分母,因式,12,NULL
969,最简公分母,分母,3,NULL
970,最简公分母,幂,1,NULL
971,公因式,分母,12,NULL
972,公因式,幂,1,NULL
973,多项式,分母,12,NULL
974,多项式,幂,12,NULL
975,因式,分母,12,NULL
976,因式,幂,4,NULL
977,分母,幂,12,NULL
978,提公因式法,分解因式,3,NULL
979,提公因式法,公因式,1,NULL
980,提公因式法,多项式,12,NULL
981,提公因式法,乘积,12,NULL
982,提公因式法,因式,1,NULL
983,分解因式,乘积,12,NULL
984,公因式,乘积,12,NULL
985,多项式,乘积,12,NULL
986,乘积,因式,12,NULL
987,公因式,除以,12,NULL
988,公因式,商,12,NULL
989,多项式,除以,12,NULL
990,多项式,商,12,NULL
991,除以,因式,12,NULL
992,除以,商,2,NULL
993,因式,商,12,NULL
994,最简分式,分解因式,3,NULL
995,最简分式,公因式,1,NULL
996,最简分式,多项式,1,NULL
997,最简分式,除以,12,NULL
998,最简分式,分式,3,NULL
999,最简分式,分母,12,NULL
1000,最简分式,分子,12,NULL
1001,分解因式,除以,12,NULL
1002,分解因式,分式,3,NULL
1003,分解因式,分母,12,NULL
1004,分解因式,分子,12,NULL
1005,公因式,分式,12,NULL
1006,公因式,分子,12,NULL
1007,多项式,分式,12,NULL
1008,多项式,分子,12,NULL
1009,除以,分式,2,NULL
1010,除以,分母,12,NULL
1011,除以,分子,12,NULL
1012,分式,分母,4,NULL
1013,分式,分子,4,NULL
1014,最大公约数,公因式,10,NULL
1015,最大公约数,系数,12,NULL
1016,最大公约数,整数,12,NULL
1017,公因式,系数,4,NULL
1018,公因式,整数,12,NULL
1019,系数,整数,12,NULL
1020,指数,次数,5,NULL
1021,多项式的次数,多项式,8,NULL
1022,提取公因式,公因式,1,NULL
1023,提取公因式,多项式,1,NULL
1024,提取公因式,因式,1,NULL
1025,提取公因式法,因式分解,3,NULL
1026,提取公因式法,公因式,1,NULL
1027,提取公因式法,多项式,1,NULL
1028,因式分解,公因式,1,NULL
1029,因式分解,多项式,1,NULL
1030,多项式,首项,4,NULL
1031,零次多项式,余式,3,NULL
1032,零次多项式,互素,12,NULL
1033,余式,互素,12,NULL
1034,零多项式,带余除法,12,NULL
1035,零多项式,公因式,12,NULL
1036,零多项式,除式,12,NULL
1037,带余除法,公因式,1,NULL
1038,带余除法,除式,3,NULL
1039,公因式,除式,12,NULL
1040,公因式,负系数,12,NULL
1041,多项式,系数,4,NULL
1042,多项式,负系数,12,NULL
1043,系数,负系数,4,NULL
1044,单项式,乘积,12,NULL
1045,单项式,分式,12,NULL
1046,单项式,因式,12,NULL
1047,单项式,分母,12,NULL
1048,单项式,分子,12,NULL
1049,乘积,分式,12,NULL
1050,乘积,分母,12,NULL
1051,乘积,分子,12,NULL
1052,分式,因式,12,NULL
1053,因式,分子,12,NULL
1054,辗转相除法,公因式,1,NULL
1055,辗转相除法,多项式,1,NULL
1056,辗转相除法,系数,12,NULL
1057,提公因式法,因式分解,1,NULL
1058,提公因式法,单项式,1,NULL
1059,因式分解,单项式,1,NULL
1060,分解因式,同类项,12,NULL
1061,同类项,多项式,12,NULL
1062,同类项,因式,12,NULL
1063,提取公因式,分解,3,NULL
1064,提取公因式,提公因式法,5,NULL
1065,提取公因式,因式分解,1,NULL
1066,因式分解,因式,1,NULL
1067,公因式,代数,12,NULL
1068,多项式,代数,3,NULL
1069,因式,代数,12,NULL
1070,代数,商,12,NULL
1071,公因式,负数,12,NULL
1072,多项式,负数,12,NULL
1073,系数,负数,12,NULL
1074,分组分解法,因式分解,1,NULL
1075,分组分解法,公因式,1,NULL
1076,分组分解法,多项式,1,NULL
1077,分组分解法,分解,3,NULL
1078,因式分解,分解,3,NULL
1079,分解因式,因式分解,5,NULL
1080,零次多项式,公因式,12,NULL
1081,勾股定理,直角边,1,NULL
1082,勾股定理,平方和,3,NULL
1083,勾股定理,对角线,12,NULL
1084,勾股定理,斜边,1,NULL
1085,勾股定理,平方,12,NULL
1086,直角边,平方和,12,NULL
1087,直角边,对角线,12,NULL
1088,直角边,斜边,12,NULL
1089,直角边,平方,12,NULL
1090,平方和,对角线,12,NULL
1091,平方和,斜边,12,NULL
1092,平方和,平方,12,NULL
1093,对角线,斜边,12,NULL
1094,对角线,平方,12,NULL
1095,斜边,平方,12,NULL
1096,集合,方程,12,NULL
1097,集合,向量,12,NULL
1098,集合,矩阵,12,NULL
1099,集合,元素,4,NULL
1100,集合,线性,12,NULL
1101,集合,解集,4,NULL
1102,集合,代数,12,NULL
1103,集合,区间,4,NULL
1104,方程,向量,8,NULL
1105,方程,矩阵,12,NULL
1106,方程,元素,12,NULL
1107,方程,线性,12,NULL
1108,方程,解集,4,NULL
1109,方程,代数,3,NULL
1110,方程,区间,12,NULL
1111,向量,矩阵,12,NULL
1112,向量,元素,12,NULL
1113,向量,线性,12,NULL
1114,向量,解集,12,NULL
1115,向量,代数,3,NULL
1116,向量,区间,12,NULL
1117,矩阵,元素,4,NULL
1118,矩阵,线性,12,NULL
1119,矩阵,解集,12,NULL
1120,矩阵,代数,12,NULL
1121,矩阵,区间,12,NULL
1122,元素,线性,12,NULL
1123,元素,解集,3,NULL
1124,元素,代数,12,NULL
1125,元素,区间,12,NULL
1126,线性,解集,12,NULL
1127,线性,代数,8,NULL
1128,线性,区间,12,NULL
1129,解集,代数,12,NULL
1130,解集,区间,5,NULL
1131,代数,区间,12,NULL
1132,不等式,未知数,4,NULL
1133,不等式,解集,4,NULL
1134,不等式,区间,12,NULL
1135,未知数,解集,12,NULL
1136,未知数,区间,12,NULL
1137,单项式,未知数,4,NULL
1138,单项式,整式,12,NULL
1139,未知数,分式,12,NULL
1140,未知数,分母,12,NULL
1141,未知数,整式,12,NULL
1142,分式,整式,6,NULL
1143,分母,整式,12,NULL
1144,未知数,常数,12,NULL
1145,未知数,分子,12,NULL
1146,方程,常数,4,NULL
1147,方程,分母,12,NULL
1148,方程,分子,12,NULL
1149,常数,分母,12,NULL
1150,常数,分子,12,NULL
1151,未知数,分数,12,NULL
1152,分数,分式,4,NULL
1153,分数,整式,12,NULL
1154,不等式,分母,12,NULL
1155,不等式,整式,12,NULL
1156,分式方程,有理方程,3,NULL
1157,分式方程,未知数,4,NULL
1158,分式方程,方程,3,NULL
1159,分式方程,数学,12,NULL
1160,分式方程,分母,4,NULL
1161,分式方程,整式,12,NULL
1162,有理方程,未知数,12,NULL
1163,有理方程,方程,3,NULL
1164,有理方程,数学,12,NULL
1165,有理方程,分母,12,NULL
1166,有理方程,整式,12,NULL
1167,未知数,数学,12,NULL
1168,方程,数学,3,NULL
1169,方程,整式,12,NULL
1170,数学,分母,12,NULL
1171,数学,整式,12,NULL
1172,一元二次方程,整式方程,3,NULL
1173,一元二次方程,分母,12,NULL
1174,一元二次方程,整式,3,NULL
1175,整式方程,方程,3,NULL
1176,整式方程,分母,12,NULL
1177,整式方程,整式,3,NULL
1178,一元二次方程,分式方程,12,NULL
1179,一元二次方程,无理方程,12,NULL
1180,一元二次方程,根号,12,NULL
1181,分式方程,无理方程,3,NULL
1182,分式方程,根号,12,NULL
1183,无理方程,未知数,4,NULL
1184,无理方程,方程,3,NULL
1185,无理方程,根号,12,NULL
1186,无理方程,分母,12,NULL
1187,未知数,根号,12,NULL
1188,方程,根号,12,NULL
1189,根号,分母,12,NULL
1190,分式方程,整式方程,3,NULL
1191,分式方程,等号,12,NULL
1192,整式方程,未知数,4,NULL
1193,整式方程,等号,12,NULL
1194,未知数,等号,12,NULL
1195,等号,方程,12,NULL
1196,等号,分母,12,NULL
1197,等号,整式,12,NULL
1198,一次函数,取值范围,9,NULL
1199,一次函数,不等式,12,NULL
1200,一次函数,自变量,4,NULL
1201,一次函数,函数,3,NULL
1202,取值范围,不等式,8,NULL
1203,取值范围,自变量,12,NULL
1204,取值范围,函数,12,NULL
1205,不等式,自变量,12,NULL
1206,不等式,函数,12,NULL
1208,一次函数,取值范围,9,NULL
1209,一次函数,不等式,12,NULL
1210,一次函数,自变量,4,NULL
1211,一次函数,函数,3,NULL
1212,取值范围,不等式,8,NULL
1213,取值范围,自变量,12,NULL
1214,取值范围,函数,12,NULL
1215,不等式,自变量,12,NULL
1216,不等式,函数,12,NULL
1217,自变量,函数,3,NULL
1218,一次函数,函数值,9,NULL
1219,函数值,自变量,12,NULL
1220,连续性,集合,8,NULL
1221,一次函数,因变量,4,NULL
1222,一次函数,一次项,12,NULL
1223,一次函数,系数,4,NULL
1224,一次函数,常数,4,NULL
1225,一次函数,变量,4,NULL
1226,因变量,一次项,12,NULL
1227,因变量,自变量,6,NULL
1228,因变量,系数,12,NULL
1229,因变量,常数,12,NULL
1230,因变量,变量,3,NULL
1231,一次项,自变量,12,NULL
1232,一次项,系数,4,NULL
1233,一次项,常数,12,NULL
1234,一次项,变量,8,NULL
1235,自变量,系数,12,NULL
1236,自变量,常数,12,NULL
1237,自变量,变量,12,NULL
1238,系数,常数,10,NULL
1239,系数,变量,12,NULL
1240,常数,变量,12,NULL
1241,一元一次方程,一次函数,2,NULL
1242,一元一次方程,函数值,12,NULL
1243,一元一次方程,自变量,12,NULL
1245,因变量,函数,3,NULL
1246,常数,函数,3,NULL
1247,非空子集,最小数,12,NULL
1248,非空子集,自然数,12,NULL
1249,非空子集,集合,3,NULL
1250,最小数,自然数,12,NULL
1251,最小数,集合,12,NULL
1252,自然数,集合,3,NULL
1253,非空子集,有理数集,8,NULL
1254,最小数,有理数集,12,NULL
1255,自然数,有理数集,12,NULL
1256,集合,有理数集,4,NULL
1257,非空子集,开区间,12,NULL
1258,非空子集,实数,12,NULL
1259,最小数,开区间,12,NULL
1260,最小数,实数,12,NULL
1261,开区间,集合,3,NULL
1262,开区间,实数,12,NULL
1263,集合,实数,12,NULL
1264,自然数,子集,12,NULL
1265,自然数,实数,4,NULL
1266,子集,集合,3,NULL
1267,子集,实数,12,NULL
1268,被减数,被除数,12,NULL
1269,被减数,因数,12,NULL
1270,被减数,方程,12,NULL
1271,被减数,减数,10,NULL
1272,被减数,加数,12,NULL
1273,被减数,等式,12,NULL
1274,被减数,除数,12,NULL
1275,被减数,商,12,NULL
1276,被减数,积,12,NULL
1277,被除数,因数,12,NULL
1278,被除数,方程,12,NULL
1279,被除数,减数,12,NULL
1280,被除数,加数,12,NULL
1281,被除数,等式,12,NULL
1282,被除数,除数,10,NULL
1283,被除数,商,2,NULL
1284,被除数,积,12,NULL
1285,因数,方程,12,NULL
1286,因数,减数,12,NULL
1287,因数,加数,12,NULL
1288,因数,等式,12,NULL
1289,因数,除数,12,NULL
1290,因数,商,12,NULL
1291,因数,积,2,NULL
1292,方程,减数,12,NULL
1293,方程,加数,12,NULL
1294,方程,等式,12,NULL
1295,方程,除数,12,NULL
1296,方程,商,12,NULL
1297,方程,积,12,NULL
1298,减数,加数,6,NULL
1299,减数,等式,12,NULL
1300,减数,除数,12,NULL
1301,减数,商,12,NULL
1302,减数,积,12,NULL
1303,加数,等式,12,NULL
1304,加数,除数,12,NULL
1305,加数,商,12,NULL
1306,加数,积,12,NULL
1307,等式,除数,12,NULL
1308,等式,商,12,NULL
1309,等式,积,12,NULL
1310,除数,商,2,NULL
1311,除数,积,12,NULL
1312,商,积,10,NULL
1313,一元一次不等式,不等式,3,NULL
1314,一元一次不等式,未知数,4,NULL
1315,一元一次不等式组,一元一次不等式,4,NULL
1316,一元一次不等式组,不等式,3,NULL
1317,一元一次不等式组,解集,4,NULL
1318,一元一次不等式组,无解,12,NULL
1319,一元一次不等式,解集,4,NULL
1320,一元一次不等式,无解,12,NULL
1321,不等式,无解,12,NULL
1322,解集,无解,4,NULL
1323,一元一次不等式组,未知数,12,NULL
1324,平方差公式,完全平方,12,NULL
1325,平方差公式,分解因式,3,NULL
1326,平方差公式,因式分解,3,NULL
1327,平方差公式,公式法,12,NULL
1328,平方差公式,配方法,12,NULL
1329,平方差公式,多项式,3,NULL
1330,完全平方,分解因式,3,NULL
1331,完全平方,因式分解,3,NULL
1332,完全平方,公式法,12,NULL
1333,完全平方,配方法,3,NULL
1334,完全平方,多项式,12,NULL
1335,分解因式,公式法,4,NULL
1336,分解因式,配方法,4,NULL
1337,因式分解,公式法,4,NULL
1338,因式分解,配方法,4,NULL
1339,公式法,配方法,12,NULL
1340,公式法,多项式,12,NULL
1341,配方法,多项式,12,NULL
1342,自然数,分数,12,NULL
1343,自然数,数学,3,NULL
1344,自然数,分母,12,NULL
1345,自然数,分子,12,NULL
1346,分数,数学,3,NULL
1347,数学,分子,12,NULL
1348,分数,整数,12,NULL
1349,分数,小数,4,NULL
1350,整数,小数,6,NULL
1351,负整数,自然数,6,NULL
1352,负整数,分数,12,NULL
1353,负整数,整数,3,NULL
1354,自然数,整数,3,NULL
1355,自然数,假分数,12,NULL
1356,假分数,分母,4,NULL
1357,假分数,分子,4,NULL
1358,位似图形,位似中心,8,NULL
1359,位似图形,相似图形,3,NULL
1360,位似图形,对应边,12,NULL
1361,位似图形,位似比,9,NULL
1362,位似图形,相似比,9,NULL
1363,位似图形,平行,12,NULL
1364,位似图形,直线,12,NULL
1365,位似中心,相似图形,12,NULL
1366,位似中心,对应边,12,NULL
1367,位似中心,位似比,12,NULL
1368,位似中心,相似比,12,NULL
1369,位似中心,平行,12,NULL
1370,位似中心,直线,12,NULL
1371,相似图形,对应边,12,NULL
1372,相似图形,位似比,12,NULL
1373,相似图形,相似比,9,NULL
1374,相似图形,平行,12,NULL
1375,相似图形,直线,12,NULL
1376,对应边,位似比,12,NULL
1377,对应边,相似比,12,NULL
1378,对应边,平行,12,NULL
1379,对应边,直线,12,NULL
1380,位似比,相似比,12,NULL
1381,位似比,平行,12,NULL
1382,位似比,直线,12,NULL
1383,相似比,平行,12,NULL
1384,相似比,直线,12,NULL
1385,平行,直线,8,NULL
1386,二次函数,一次项,4,NULL
1387,二次函数,常数项,4,NULL
1388,二次函数,二次项,4,NULL
1389,二次函数,系数,4,NULL
1390,二次函数,常数,4,NULL
1391,二次函数,函数,3,NULL
1392,一次项,常数项,12,NULL
1393,一次项,二次项,12,NULL
1394,一次项,函数,12,NULL
1395,常数项,二次项,12,NULL
1396,常数项,系数,4,NULL
1397,常数项,常数,4,NULL
1398,常数项,函数,3,NULL
1399,二次项,系数,4,NULL
1400,二次项,常数,4,NULL
1401,二次项,函数,12,NULL
1402,系数,函数,3,NULL
1403,二次三项式,二次函数,3,NULL
1404,二次三项式,系数,4,NULL
1405,二次三项式,截距,12,NULL
1406,二次三项式,交点,12,NULL
1407,二次函数,截距,12,NULL
1408,二次函数,交点,12,NULL
1409,系数,截距,12,NULL
1410,系数,交点,12,NULL
1411,截距,交点,12,NULL
1412,微分方程,方程,3,NULL
1413,微分方程,元素,12,NULL
1414,微分方程,解集,12,NULL
1415,微分方程,函数,1,NULL
1416,微分方程,积分方程,12,NULL
1417,方程,函数,2,NULL
1418,方程,积分方程,4,NULL
1419,元素,函数,12,NULL
1420,元素,积分方程,12,NULL
1421,解集,函数,12,NULL
1422,解集,积分方程,12,NULL
1423,函数,积分方程,12,NULL
1424,最简二次根式,二次根式,3,NULL
1425,最简二次根式,因式分解,1,NULL
1426,最简二次根式,被开方数,12,NULL
1427,最简二次根式,根指数,12,NULL
1428,最简二次根式,多项式,1,NULL
1429,最简二次根式,因数,12,NULL
1430,最简二次根式,因式,12,NULL
1431,最简二次根式,分母,12,NULL
1432,最简二次根式,指数,12,NULL
1433,二次根式,因式分解,12,NULL
1434,二次根式,被开方数,12,NULL
1435,二次根式,根指数,4,NULL
1436,二次根式,多项式,3,NULL
1437,二次根式,因数,12,NULL
1438,二次根式,因式,12,NULL
1439,二次根式,分母,12,NULL
1440,二次根式,指数,4,NULL
1441,因式分解,被开方数,12,NULL
1442,因式分解,根指数,12,NULL
1443,因式分解,因数,1,NULL
1444,因式分解,分母,12,NULL
1445,因式分解,指数,12,NULL
1446,被开方数,根指数,12,NULL
1447,被开方数,多项式,12,NULL
1448,被开方数,因数,12,NULL
1449,被开方数,因式,12,NULL
1450,被开方数,分母,12,NULL
1451,被开方数,指数,12,NULL
1452,根指数,多项式,12,NULL
1453,根指数,因数,12,NULL
1454,根指数,因式,12,NULL
1455,根指数,分母,12,NULL
1456,根指数,指数,3,NULL
1457,多项式,因数,12,NULL
1458,多项式,指数,12,NULL
1459,因数,因式,12,NULL
1460,因数,分母,12,NULL
1461,因数,指数,12,NULL
1462,因式,指数,12,NULL
1463,分母,指数,12,NULL
1464,互相垂直,直角,1,NULL
1465,直角,垂线,1,NULL
1466,直角,相交,12,NULL
1467,直角,直线,12,NULL
1468,互相垂直,垂足,12,NULL
1469,互相垂直,交点,12,NULL
1470,直角,垂足,1,NULL
1471,直角,交点,12,NULL
1472,垂线,交点,12,NULL
1473,相交,垂足,12,NULL
1474,垂足,交点,3,NULL
1475,同旁内角,直角,12,NULL
1476,同旁内角,平面,12,NULL
1477,同旁内角,相交,12,NULL
1478,同旁内角,直线,1,NULL
1479,直角,平面,12,NULL
1480,平面,相交,12,NULL
1481,平面,直线,4,NULL
1482,互相垂直,平面,12,NULL
1483,互相垂直,交角,12,NULL
1484,直角,交角,3,NULL
1485,平面,交角,12,NULL
1486,相交,交角,12,NULL
1487,交角,直线,12,NULL
1488,垂直平分线,外接圆,12,NULL
1489,垂直平分线,三角形,12,NULL
1490,垂直平分线,顶点,12,NULL
1491,垂直平分线,外心,12,NULL
1492,垂直平分线,距离,12,NULL
1493,外接圆,顶点,12,NULL
1494,外接圆,外心,4,NULL
1495,三角形,圆心,12,NULL
1496,三角形,外心,9,NULL
1497,三角形,距离,12,NULL
1498,顶点,外心,12,NULL
1499,顶点,距离,12,NULL
1500,圆心,外心,4,NULL
1501,外心,距离,8,NULL
1502,外接圆,交点,12,NULL
1503,三角形,交点,12,NULL
1504,外心,交点,12,NULL
1505,交点,距离,12,NULL
1506,垂直平分线,外接圆半径,12,NULL
1507,外接圆半径,三角形,12,NULL
1508,外接圆半径,顶点,12,NULL
1509,外接圆半径,交点,12,NULL
1510,外接圆半径,距离,12,NULL
1511,三角形,半径,12,NULL
1512,顶点,半径,12,NULL
1513,半径,外心,12,NULL
1514,垂直平分线,内接三角形,12,NULL
1515,内接三角形,外接圆,12,NULL
1516,内接三角形,三角形,3,NULL
1517,内接三角形,圆心,12,NULL
1518,内接三角形,外心,12,NULL
1519,内接三角形,交点,12,NULL
1520,内接三角形,圆,1,NULL
1521,三角形,圆,12,NULL
